,id,name,username,SourceNode
489,1303762044181778432,Lisa Reeves,LisaRee78639590,19612749
490,1593959498,Eric Wick,ericvwick,19612749
491,941685870,kk(parler:@kishorekunal007),kishorekunal007,19612749
492,412314703,americanmom,RedElephantRed,19612749
493,712796744124203009,Just Me,AZTrumpGirl,19612749
494,916998312,Satori 🕉️,SatoriOhm,19612749
495,506890546,Brian Sherwood,bmsherwood,19612749
496,1071156790740639747,Greg Pike Parler @Pike942,Pike942,19612749
497,788475863578935297,klh,starcitymomma,19612749
498,1265464230,🎄🎁 President Elect gratefulsoul 🎄🎁,Happyheart411,19612749
499,351185849,mkturner,mkturner2,19612749
500,1165439014205366272,Bob,WhySoManyBobs,19612749
501,4810052236,Enforce the Law,jeremiah5244,19612749
502,949887902573412352,Larry Davis,_LarryDavis_,19612749
503,826142894805381120,Joy Bell,JoyBell75174267,19612749
504,765674589733040129,Anthony Pozzo,pozzot8j,19612749
505,278076580,rico policarpo,hotrider293,19612749
506,161448841,Brandi Hughes,bdhughes27,19612749
507,912760646,Truth 2 Action 🇺🇸 ⚖️,truth2action,19612749
508,1099020973192462336,megaswan,megaswan4,19612749
509,349143257,Kenny Adkins,Kennyadkins,19612749
510,902954364,Gerardo Rodriguez,jgerardo_rod,19612749
511,2897945711,ClaudeneMarie,claudenemarie,19612749
512,1238997464,sherylford56,sheryl_cawrse,19612749
513,1277365273574748161,Jack Anderson,JackAnd86040728,19612749
514,1066128566902026240,klove360🌟💖🌟,klove3601,19612749
515,1085636192316637185,Living in the Twilight Zone is GREAT,1strangetrip17,19612749
516,383259053,Patrice Sager,iamforya,19612749
517,1239334344034041856,dan,DanZ2220,19612749
518,1312196118416154624,Rick Rader,RickRader13,19612749
519,590458839,Aimee David,AimeeDavid2006,19612749
520,1128806789980598272,Maribelviau,Maribelviau1,19612749
521,2324976629,keylee Hartley,keyleehart,19612749
522,2790802363,Bryan Plett,brybev1,19612749
523,19258576,Dr. June Bride JLC,bellehavenid,19612749
524,759019843521683457,Dee,deepelych,19612749
525,1323387869117915138,IittIe_bird2,IittIe_bird2,19612749
526,98328834,.,JordiESP,19612749
527,188189430,C Camp♥️🇺🇸,ckelly202,19612749
528,1051887077627973633,Peter15,juniorsalutes,19612749
529,363808138,B Mac,MamaBird49,19612749
530,574639227,Deb Johnson,debraj_johnson,19612749
531,1166478318,Bob Waddell,BobWaddell1,19612749
532,261026722,Viv85,mmdsmom123,19612749
533,545676751,B,bnutt1232,19612749
534,2889279430,The Fournace Group,Fournacegroup,19612749
535,47795770,PrayerWarrior,prayer45warrior,19612749
536,382377933,JP,Japalias,19612749
537,66146699,Gonzodamus❗️,Gonzodamus,19612749
538,174383641,ann ward,hawks8888,19612749
539,785609795646599168,Maurice McCaffrey,mauricempage,19612749
540,1285709589732786179,Take a Stand,heather_pinet,19612749
541,274621018,Charles Achord,charlesachord,19612749
542,1297567910316126208,⭐BushCar88⭐,BushCar88,19612749
543,1200051028567232514,Eddie Franklin,BigEdFranklin,19612749
544,818438278714191873,🇺🇸 Danny 🇺🇸,DDanielM_1,19612749
545,779760785559986177,Lurch Wick,FilthyFish23,19612749
546,381275042,Renee F,mikeydawg1,19612749
547,15637045,Jeanette Tejes 🇺🇸😢,jtejes,19612749
548,1293755305969491970,Flea,17Patriot1717,19612749
549,1320955713515147269,Gulag Inmate #1717,TalbertMarshal1,19612749
550,1028073448873111553,Andrea 🇺🇸🇺🇸🇺🇸,LAcreole504,19612749
551,1000572787,Sadie Jane,watchwoman0908,19612749
552,1242111332322652162,sfmforever,sfmforever1,19612749
553,1241384846838181888,Visenya Targaryen,Visenya_52,19612749
554,1241906424248242176,Kathie62,Kathie622,19612749
555,1313614594816999426,JRFreedom,JRFreedom5,19612749
556,3817006155,USA,RuschelMarioB,19612749
557,1323689727246163968,Richard Goldrich,GoldrichRichard,19612749
558,3247744113,Taylor Jones,tangojulliet02,19612749
559,948731605287350273,Emory,eichersan,19612749
560,1268571242191294465,Mary Rae,MaryRae70327683,19612749
561,188482922,Laser Eyes George Washington,EatItMiami,19612749
562,1208806110473396227,The Othered White Man,CG60040,19612749
563,1310801392911749130,Serenity Grace,Serenit81140845,19612749
564,1225121406415003650,FantomonTrainer.Tin,TinFoilRealist,19612749
565,721130253603770369,Specktr Avenger,SpecktrAvenger,19612749
566,1255599755616534530,Irish Hugh,IrishHughQ1,19612749
567,478692825,Drew,drewdenomme,19612749
568,1238806698577375234,cyn45,cyn451,19612749
569,1239729655260708865,Gina,Gina80971023,19612749
570,258564630,Ramona Spears,ashtonangelbaby,19612749
571,1311750072233844736,FreeToBee🐝,freebee217,19612749
572,821367360107974656,Connie Ryan,RyanCryan2222,19612749
573,477408115,KennaJane 🌸,agirlnamedkaren,19612749
574,1312154477659590657,Palmira Rose,palmira_foley,19612749
575,863587169335734272,Barbara Snyder,Barbara91259520,19612749
576,391448932,F,OfflineRedPills,19612749
577,1257399492132904961,Dwight,Dwight60735234,19612749
578,1302628274045059073,Imacountrygirl,imacountrygirl,19612749
579,953780887908487169,Bryan Heflin,RamFam87,19612749
580,21823978,Randy McCoy,RandyMcCoy,19612749
581,1316398152660983810,MommyPatriot47,DinaMil63282627,19612749
582,265125022,Angel,haloangelTN,19612749
583,815285430107054080,Digital Recruit,7771995John,19612749
584,1248262477185499136,PSnuka,PSnuka,19612749
585,46171878,The Happy Basset,thehappybasset,19612749
586,1311067155698528256,Pablo Gazz,AllThatGazz,19612749
587,505786935,Tarheel,Tarheel_1776,19612749
588,1322152354679054338,Zohan Sandler,sandler_zohan,19612749
589,825289136,Nicholas Wilson,Nick_J_Wilson,19612749
590,1445800783,Sandra,SandraSanguino4,19612749
591,1294640787750363137,Gracie..Trump is my President!!!! MAGA,GracieBelle60,19612749
592,4851204699,Sharon Bergstein,The_Real_MommaB,19612749
593,3050567705,Meri Urtha Kama,MeriUrthaKama,19612749
594,1044124179782664197,Faith Allwell,FaithAllwell,19612749
595,462836681,Melanie Richards,melbrichards,19612749
596,836639756775731200,Blonde19,Blonde193,19612749
597,1496518502,🇮🇹 CoppaPlaccata 🇮🇹,CoppaPlaccata,19612749
598,1050101939491475463,America First,america1st_usa,19612749
599,14911901,Ron H,RonHowA,19612749
600,1071092476700692480,кек,marin1_raduga4,19612749
601,1264880211880890368,Pink Panther,PinkPan98648362,19612749
602,1319484351407624194,Miriam Schatzkamer,MSchatzkamer,19612749
603,758986576533729280,TheCentreCannotHold,CommSensMonster,19612749
604,1270460727824957440,Fran Ramsden,FranRamsden,19612749
605,1082427291991339009,Gonexu,Gonexu1,19612749
606,25645877,Julia Holman,juliaholman,19612749
607,931720986747179008,Zig-Zag,GrantCypress,19612749
608,1291396350211502080,ConservativeChick#TrumpWon,AwPromie,19612749
609,1108454895454220288,AbolishHypocrisy,AbolisHypocrisy,19612749
610,216911291,ajbarron1226,ajbarron1226,19612749
611,937795615,Lee Allen,jcmclove,19612749
612,80641262,🌻 April 🌻,april_c_k_o,19612749
613,33964634,Tim Money - NOT advice,moneyfinancial,19612749
614,804501041651793925,Gabriel Barnes,GabrielBarnes16,19612749
615,1090169807612325888,eXo also on GETTR: GodAlreadyWon,eXodRo,19612749
616,1261575845187063808,JoyDivision,NewOrderJoyDiv,19612749
617,822109455768809473,Vincent,inVINCEible5,19612749
618,306742887,Kelly Bell,kmbalb,19612749
619,174384757,Counter MSM Agenda Retweets,TheeOmega,19612749
620,922300579732267008,Sandra Tisi,sandra_tisi,19612749
621,1278097429238292481,ShirleyTXDeplorable,ShirleyGoebel,19612749
622,871900689823346689,Jersey Jackass’s Estranged Wife,angietheplumber,19612749
623,811658794241380352,Mario,_MARIO_1597_,19612749
624,823272109375946753,Ellen,eak1eak,19612749
625,2709136317,Chris Malasaga Jr,EspyjrJr,19612749
626,1193882521001439233,Steph.....,coley_steph,19612749
627,1658964566,Bill Boz,bill_boz,19612749
628,805822354655952896,Michael,mrzcontracting,19612749
629,270139999,Hope,HMTOMA,19612749
630,805522938,Michael Archie,ArchieMichael,19612749
631,720446272386240512,SRQ,34231SRQ,19612749
632,727330886161715201,Hal,ru543210,19612749
633,1508038104,🇺🇸DirtTrackChic88,DirtTrackChic88,19612749
634,850767494377865216,Mike Augustine,mspaugi,19612749
635,335002585,SewHippoSew,SewHippoSew,19612749
636,1273802710169468928,ddastrogal,ddastrogal,19612749
637,1245137357285625857,Tweety,felicia73093859,19612749
638,751700935,kathleen crocenzi,KCrocenzi,19612749
639,709062789,demnomore,demnomore65,19612749
640,1239617882566336512,jesmac,JessMcG7,19612749
641,981208871774642177,SM,MeskinScott,19612749
642,901803402,Scott Crabtree,crabtree_scott,19612749
643,2904709703,Jill Biden’s Blow Dryer,chipwagon18,19612749
644,872637121210839042,Thomas J Morgan Sr.,ThomasJMorgan18,19612749
645,348799799,Matt,116PISANO29,19612749
646,160685609,Brad Meinken,brad_meinken,19612749
647,1135386172715393026,TruthSeeker 🇺🇸🦅,TruthSeeker3279,19612749
648,77344719,Dawn Brown,AwanDawn,19612749
649,1116858409427656705,just_a_dood,stevenchristy11,19612749
650,344862384,Ryan Griffith,ragriffith09,19612749
651,1286838536977567745,Cassandra Oakden,CassandraOakden,19612749
652,1255035513620312064,Ja,TruthJustice0,19612749
653,1325962298838626305,Ant,chappar88,19612749
654,26544673,MomBearOf2,mombearof2,19612749
655,1318967984115810305,Richard Seelbinder,RichardSeelbin2,19612749
656,724717549410246656,America First,sjured1300,19612749
657,2775823642,Paula Hoyle,HoylePaula,19612749
658,1291808377019027463,Courtney,courtneyleah84,19612749
659,2472565537,Tyler Pike,tylerpike12,19612749
660,3246951120,plasmatorch,plasmatorchmex,19612749
661,1513231340,🇺🇸 Kelli Campbell 🇺🇸,Kecojazo,19612749
662,1364640331,Mike,mrw_michael,19612749
663,1245541974662234112,Kathy,kStarParis,19612749
664,1348673065,メディア・リテラシーを高めよう 🇯🇵,truth_and_lie,19612749
665,1315426788340838400,Uncle Roger,human_unmasked,19612749
666,1071946384465584129,USCGXRP,UscgXrp,19612749
667,1665860388,Jenni Sells,JenniSells,19612749
668,887179847277187074,Gregor’s BBQ,GregorPlaxs,19612749
669,816307460478746626,Cactus Momma,Cactus_Momma,19612749
670,1119821611,BejaGirl 🇺🇸 ⭐️✡️💡,bejagirl64,19612749
671,25318798,2021 is also Ridiculous 🤦‍♀️,shaleylafleur,19612749
672,3039705390,Zackary Wilson,zackary_23,19612749
673,1219684752447410177,goodground,goodground4,19612749
674,50445403,Make America Free Again,walk_in_freedom,19612749
675,1232101025873637382,Tuurd J. Burglansson,TuurdB,19612749
676,1243668122378350594,Digital Warrior Patriot,JoFreedomMom,19612749
677,154245047,No Place Like Home,npl_home,19612749
678,956668645907804162,Smith,OzilGirl,19612749
679,17552416,cvc415 #StopTheSteal #CountEveryLegalVote,cvc415,19612749
680,997066984817807360,よう (๑˃̵ᴗ˂̵) 🤍🧡🪐✨,yoyomoni_31,19612749
681,799417220195565568,MauiGirl 🇺🇲,MauiGirlFan45,19612749
682,125225979,niki,nikisadoni,19612749
683,1706418858,karen matthews,KrnMatthews,19612749
684,607908054,乙事主,keanu_fxtrader,19612749
685,1238629970773073920,ice queene,icequeeneee,19612749
686,1121923908695801856,Ben K,BenK09858627,19612749
687,3018710195,Teresa Nebergall,TeresaNebergall,19612749
688,836423220,Daisy Cabrera,DaisyCabrerard,19612749
689,1323991367509528577,Shanna Brady,ShannaBrady18,19612749
690,42537081,Cathy Kish,chattytoo,19612749
691,1355796715,J.J. Celeste,arcadianwinds,19612749
692,186937632,Nicole,saffirevixen,19612749
693,843032922596802560,LeftSlayer,Duanemurphy12,19612749
694,4779554234,We The People🇺🇸,libertyall71,19612749
695,20334891,Legalgambling,legalgambling,19612749
696,749296461699964928,"Reveille, America! 🚔🇺🇸🇵🇷✝️",Haley_Greentree,19612749
697,1256356395261267969,diyFABRICsupply,diyfabricsupply,19612749
698,1157465822572380160,𝙼𝚎𝚘𝚠𝚛𝚢,Meowry4,19612749
699,954183482720313344,Michael Oleary,capemike1955,19612749
700,2976801226,Kalamata Blue,fogjin79,19612749
701,1190416829384019968,VisionQue$t🇺🇸,VisionQuest422,19612749
702,420837580,__Pizzzzzyy,__Pizzzzyyy_54,19612749
703,4851543813,Allie Fox,allie_foxmore,19612749
704,3007594257,Sharon Teitelbaum,Sharon_tei,19612749
705,586649962,T,trev_ferguson,19612749
706,3248933250,1984,WWfaithful,19612749
707,31717820,Beverlee Howell,beverleeanne,19612749
708,1668450684,Annette J — Lover of Freedom,annettejals,19612749
709,43904236,Y-I-Oughta,BLynnFid,19612749
710,18572054,JimC,JDCorey,19612749
711,31916862,Laura Malter,lauramalter,19612749
712,1258758687352651782,America Ferguson,FrauMaryland,19612749
713,1301359551330082816,Atticus Finch,AtticusFinch556,19612749
714,189401362,Tammy Stephens,sisterbusinessT,19612749
715,723646386147844096,Kgurk7 🇺🇸,kgurk7,19612749
716,2429788189,MaryJ,MaryannJordan20,19612749
717,1707892872,California Loves Trump,SportsFamily5,19612749
718,788416555696685056,Laura 🇺🇸,lspadaro1,19612749
719,1260637696994705408,Lina,Lina08625029,19612749
720,1324512005601067009,Diane Keir,JackPDog,19612749
721,4082157982,Cynthia Elizabeth Ann,CindyDellinger3,19612749
722,1242177824359776256,Waiting4Him,HimWaiting4,19612749
723,271535712,Tim Barber,TimBarber33,19612749
724,1245220806113644544,🇺🇲SAVE HUMANITY🇺🇲,ProSaveHumanity,19612749
725,3271333866,Chrisy 🍀😇,Irish7Angel,19612749
726,603261465,R. Gregory Willis,RGregoryWillis,19612749
727,28620923,Jeremiah Wilson,Jeremiahwilson_,19612749
728,38321204,Glory to God,arlenetok,19612749
729,283081631,Red Kingdom,MCoulter35,19612749
730,1144271820,ChrisfromIowa 🇺🇸,chris11649,19612749
731,748140521885859840,🇺🇸 Chris H,3717BigC,19612749
732,17980384,Jackson D.S. ✝️🇺🇸,JacksonDS,19612749
733,1085242263217803264,Betty Padgett,BettyPadgett4,19612749
734,1319811340404477953,Freeman L,FreemanLiu10,19612749
735,25038922,SL,samlinws,19612749
736,48518416,cheryl chumley,ckchumley,19612749
737,1325553816197017601,TheDeadVoteDemocrat,stop_voting,19612749
738,2319916303,Austin Bitcoin ⚡️,Austin_Bitcoin,19612749
739,219663658,Rosalie Cross,mommiorosalie,19612749
740,21473228,Philip,philipholz,19612749
741,474427429,Our Representative Republic died,MAS4America,19612749
742,30179379,Rhonda,Toknwmeistolvme,19612749
743,31447862,Mia,PixelKnits,19612749
744,157199202,nyc10016,nyc10016,19612749
745,3005997190,Daddio T,TheDoc5950,19612749
746,17993620,Ken Blackwell,kenblackwell,19612749
747,58081534,Larry Vote Cirignano,LarryVoter,19612749
748,1253456190291443712,God bless America,Freedom58246661,19612749
749,1214523064106602497,🇺🇸MARGO🇺🇸,m_keenum,19612749
750,2321260140,Mayday,highw00ds,19612749
751,1304065961163714562,VIGILANCE,KEVINKE78179787,19612749
752,1641718129,winbig,Soldin24,19612749
753,102371835,Claire Meynial,ClaireMeynial,19612749
754,260655398,Jim Guittard,jimguittard,19612749
755,1079216200603836416,Colleen Khoury,bright_star45,19612749
756,171137025,P. Missile 🇺🇸,P_Missile,19612749
757,400445405,Chris Cooney,Mikecdog,19612749
758,3290071174,Hope Mezynski,2019Serendip,19612749
759,115681686,Bruce Porter Jr.,NetworksManager,19612749
760,466127046,Barbara Di Gilio,di_gilio,19612749
761,1278575705328979971,ansonthesaxguy,thesaxxxguy,19612749
762,1310305942383128576,🇲🇽 Itzkuintli 🇲🇽,LoberroMestizo,19612749
763,897919759316115457,Brian Clarke (Plague Rat),TheDoctorRansom,19612749
764,29813621,Lola's mom,sazzee1,19612749
765,266676128,Snark Jacobs,SnarkJ,19612749
766,2253707280,Jeanette V,jverch4,19612749
767,109678907,"Scott Brown, USAHouses.com",USAHouses,19612749
768,1325850882672644097,NightWriter,NightWr70365503,19612749
769,1267161055018524675,krypto drew,krypto_drew,19612749
770,34210591,Marko Da Beast,BoteekBoteek,19612749
771,2327592480,Ford Fischer,FordFischer,19612749
772,60698687,Fernando Rivera,Ferdmd,19612749
773,28541261,Eagle in NYC,EagleInNYC,19612749
774,2266168763,👠TheConservativePeach👠,ConservaPeach,19612749
775,589803808,Earthling,1337Earthling,19612749
776,18916284,villa411,villa411,19612749
777,750583182391709696,Marco Malo,Marco_Malo13,19612749
778,925195783242166272,Bmccoy,Bmccoy14347652,19612749
779,1006511911779745792,Johanna,Johanna79932450,19612749
780,2745737896,MSR⚜️,hironflashy_,19612749
781,860773928,Noelle Variant,ChristiansUFI,19612749
782,435075300,Nadro,CherieNadro,19612749
783,1314808692806758400,dembosanneh,dembosanneh17,19612749
784,1324356894690058243,Benjamin Neiman,benjamin_neiman,19612749
785,38524580,Corinne Perkins,CLPerki,19612749
786,827897552699691013,Valiant628,Valiant628,19612749
787,315785262,uwutm8?,chrissammy7,19612749
788,613903358,"Glenn Klassen CMSgt, USAF (Retired)🇺🇸",GlennKlassen,19612749
789,4497458959,Michele Bauder,michele_awb,19612749
790,840820054514106368,After 2 Cups of Coffee I'm Still Mean🇺🇸,mrstthomps63,19612749
791,403798758,Chris,countrygalnet,19612749
792,970711268163227654,Linda Cook thompson,BlessedLALA1,19612749
793,735172303076634625,Pr❤uD ArMy MoM 🇺🇲,skylar617,19612749
794,2151928255,Chloe Wu,Chloeyww,19612749
795,1206738865656082432,🇺🇲 Russell.O🇺🇲,governorO_nova,19612749
796,1257273663113646080,Chris Bassford,BassfordChris,19612749
797,87066346,Melissa Harvey,adaywithcoffee,19612749
798,1244643370070192128,Matilda,rivertoriver36,19612749
799,1004332330553610240,Yaeli🍯🐝,sugarsweetme1,19612749
800,1324555157279961089,OFFICIAL SOURCE STATED THIS IS TRUE,best88net,19612749
801,1213959691253870592,Heather Wallace,realheather2020,19612749
802,1528385366,Frank X Panico,FrankPanico,19612749
803,193166637,AnneMurTay,AnMurTay,19612749
804,2791094300,Metalmaiden,mlbatst,19612749
805,18305753,jbohnenberger,jbohnenberger,19612749
806,462045093,Su,FDNL5201314,19612749
807,707091143197007872,Fence🔥Rider,rideroffences,19612749
808,822323283513122817,Bella W,wealthyhealthyw,19612749
809,1181768490534854656,Sanctions Hong Kong Police,TedLo9,19612749
810,245335425,The @Acymbal ⭐⭐⭐,ACymbal,19612749
811,416495450,Patty Miller (gab.com/psinch),pattymiller1959,19612749
812,16441452,Jon,jonathanpasky,19612749
813,1282027400335773696,Li,Li17847363,19612749
814,1316952124144713728,Cloudy,Cloudy82800965,19612749
815,753333068774137856,Adriane Jacobs,adriane2532,19612749
816,1695399433,Breitbartista/ThanQ,infidelicous,19612749
817,493787047,Rrr,ren2you,19612749
818,4497682306,☀️Aimee,aimeedcornett,19612749
819,1006368773970919424,Beauty Transforms the Atmosphere.,villagegirlosv,19612749
820,50349525,Sam Adams,SamAdamsTPP,19612749
821,3884988553,Jimmy Tahoe,jimmy_tahoe,19612749
822,836146144765890560,Daphne Gillentine,DaphGillentine,19612749
823,871551383152939008,Lisa Fox🇺🇸,Fox_LisaD,19612749
824,373122877,Hal,iPabloRV,19612749
825,2194835134,My Info,franzlambert2,19612749
826,883132180486135809,Christoph 🇺🇸🇮🇹,Christophpusa90,19612749
827,2335119960,Uncle Sam,SamStamper1,19612749
828,1224362805689749504,Roch9339🇺🇸vax is how they control u,rochell45393490,19612749
829,595527683,Anne Kane,tweets4mary,19612749
830,1104924963046334466,colleen riedl,cerbrighton,19612749
831,142755920,Bear Market Bf.D,BearMarketRally,19612749
832,1138591933,Keith Dierberg,keithdierberg,19612749
833,780964481895661568,IIIIIIIV,MirrorOfTimes,19612749
834,21908338,JQ,JimQuillen,19612749
835,1285467202733223937,c,c29257103,19612749
836,1277604502271557635,Susan Utegaard,SusanUtegaard,19612749
837,14795621,Bob 🇺🇸🌹✝️,bbakermai,19612749
838,1942866666,Blair,skifflegirl,19612749
839,1033090197469229056,DaniLasherBirth,DaniLasherBirth,19612749
840,224105069,Timothy B. McGovern,tbmcgovern,19612749
841,139796517,Daniel Alberto,darzsje,19612749
842,614714175,Andrew Weiss,theandrewjweiss,19612749
843,1198433777883779073,HPQ,HPQQ6,19612749
844,2577275988,Candice,CandiLove01,19612749
845,405684457,Alex Hall,alex_h_hall,19612749
846,1301114471704858624,Lauren O’Brien,LaurenO56938067,19612749
847,470769759,Zach,ZachSimon3,19612749
848,1239028371666784256,R.E.M.,MakeMemories41,19612749
849,178718510,Shane Stainton,avening1974,19612749
850,1289039360298491904,Jenny Beck,JennySikes6,19612749
851,529550269,Cinnamon,Cinnamoncinamo,19612749
852,26391248,MMeadow,mmeadow22,19612749
853,3195711090,BrianMorris,iBrianMorris,19612749
854,2338757701,Real Estate Homes by Gina Rocos,GinaRealtor4U,19612749
855,17643713,bishopblakk,bishopblakk,19612749
856,39194736,tomorrow273,tomorrow273,19612749
857,582402433,Maggie Magoo,MMMDigits,19612749
858,2214443737,Long little doggie,54Doggie,19612749
859,4423849274,Mason Lyne,masonlyne27,19612749
860,1134907689476210688,Pennie Bailey,PennieBaileyMa1,19612749
861,63011999,Cindy Brown,cindylbrown,19612749
862,885812017,Tom,Tom53949226,19612749
863,31310951,Ric C,rcoll62,19612749
864,941651420922699776,Traci,Traci101489,19612749
865,1324400375210889216,rae,rae53978701,19612749
866,895431209727262721,Ray,Ray_2600,19612749
867,4099415716,joshradarr,joshradarr,19612749
868,3304519416,IslandGirlecu,islandgirllecu,19612749
869,2255912035,AlexFM,digitalexmiller,19612749
870,1065073508080934913,#EatTheElite,Freedom37035392,19612749
871,2890197413,S1000RRKING,S1000RRKING,19612749
872,43320894,Barry D 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,PrimeTime1014,19612749
873,3408665147,Knowledge Is Power,alolmost,19612749
874,1077371659529740288,Jennifer weihl,WeihlJennifer,19612749
875,1231399790,Dylan Laugel,DylanLaugel,19612749
876,799071145982951425,Katalina 🤔,nonstahp,19612749
877,187742021,Elisabeth Vogel,elhoustn,19612749
878,741511309,Katie,katie_marykay,19612749
879,32549669,Jane,sasscer12,19612749
880,838148660365934592,Life,SamPosman,19612749
881,4230338534,Neil Abate,AbateNeil,19612749
882,75277156,🔱קווין ג'ון,kevinjohn7286,19612749
883,75368724,𝕊𝕚𝕣 𝔾𝕣𝕖𝕘𝕠𝕣𝕪 𝕠𝕗 ℕ𝕒𝕫𝕚𝕒𝕟𝕫𝕦𝕤 ☦️,StoicAbsurdist,19612749
884,538176886,Bill O'Connor,ImBillOConnor,19612749
885,954431439059202053,AnonymousSources🇺🇸,MadRepublican71,19612749
886,871126735483359232,Alex Jules,reasonbeforeall,19612749
887,947258411510648837,Eliza,TfabEliza,19612749
888,21159234,TB,tammy91361,19612749
889,2949739587,ronniere huber,RonniereHuber,19612749
890,890919301410172928,Peru1,freep2018,19612749
891,804510505255768066,Michael Finley,mfinley2011,19612749
892,1242269980902567938,Not a Fed,Threat_Level_12,19612749
893,234925481,Cara Castronuova,CaraCastronuova,19612749
894,68385026,RCCPGC,pggop,19612749
895,120150278,j ✝️,jpo10za,19612749
896,962457345988194304,Antonio,Antonio01_23,19612749
897,942728946,CMod24,CMod24,19612749
898,101320469,Jane,Jaynie08,19612749
899,939205404,Todd Jordan,ToddJordan24,19612749
900,22875060,lisa ⭕️🙌🏻👆🏻🏈,allaboutmaxey,19612749
901,963527616182542337,風清揚,avergen2020,19612749
902,33328239,Rachael Hernandez,rleighmarie,19612749
903,757632774828232704,RMN,RMN0111,19612749
904,4239434446,Wrendy kulick 🇺🇸,WrendyKulick,19612749
905,839003083,Chadwick Redmayne,BlueThunder2021,19612749
906,757981407436279808,TBmare❤️,TBmare66,19612749
907,823214101245501440,Shilo Shumway,shilo_shumway,19612749
908,1145672496,Rachel Porter,RachelPorter16,19612749
909,1056544940,Brandon Hayes #LetsGoBrandon {Righteous is right},ThruTheHayes,19612749
910,38491215,Jane ✝️,Janeluv,19612749
911,1242460835026329600,jeff🇺🇸,jeff67461454,19612749
912,899141388499128320,pbfl,seasidechiefs58,19612749
913,594013874,Dr Khaled Al Sawaf,dr_KAlsawaf,19612749
914,2587819134,Lyle Stewart,LyleStewart55,19612749
915,547326113,Paul Camden,paul_camden,19612749
916,4787731521,JC,HeyZioJohn,19612749
917,931458742461362176,El 🌖ᕫ.U$T,El_Gordolon,19612749
918,1266376107302850562,Justin 🇺🇸🛡⚔️,USA_patriot85,19612749
919,815323039130931200,Alejandro✍️,jarr_alejandro,19612749
920,860766775,Lisa,lisa_anne222,19612749
921,1179399532787982336,RONDtastic,hooligan_ron,19612749
922,1289588875002814464,BroKHouse,brokhousepits,19612749
923,315460397,byrd,fortmillvol,19612749
924,28648589,Scott,scamwise,19612749
925,23531103,Rika Rey,kjrnyc13,19612749
926,1234663272697122816,Liberty Belle,ArmisDei,19612749
927,3060260093,Publius PR,PubliusPR,19612749
928,1268617419498622978,Bre,breannafrazzle,19612749
929,3011134143,Blaise 🇺🇸🇳🇮✝️,blaisesav20,19612749
930,965386338383036416,Mermully,Mermully,19612749
931,1318069609,Tony Eriksen,Tony_Eriksen,19612749
932,1252302399412281344,Mr A,John25015682,19612749
933,1324607569776857088,Brandon Mutasa,mutasa_brandon,19612749
934,3439171349,koldenborg,koldenborg1,19612749
935,3370781741,Susan Posey,SusanPosey3,19612749
936,16696943,@KathyPeterson on#Clouthub#Gab#MeWe#Rumble🇺🇸🗽📜,kathypeterson,19612749
937,956585518774587393,Lisa Montana,LisaMontana19,19612749
938,2794641444,D€€ B|££z¥,DRchavez2900,19612749
939,108321140,Emanuel Rendas,JC4EVERYONE,19612749
940,949177952,klight,4klight,19612749
941,82634116,Barb,instructmom,19612749
942,1321518260538515456,Lynn Wilson,LynnWil40078018,19612749
943,40720587,1. Love God 2. Love People,1toughmama,19612749
944,1158326537038508035,IYKYK,Champion1776,19612749
945,4927535115,Brian ONeil,BoneilHoops,19612749
946,60337664,Alex,alexn98,19612749
947,1249094105579339777,thepistal,thepistal45,19612749
948,18098988,Diana,WonderWoman1776,19612749
949,1197040585439371264,CaptnSlump,JakeFellers,19612749
950,1393895672,La Jiri Libre 🇨🇺🌻🤓,JirilibreLa,19612749
951,1278167099987329027,Liyah,Liyah07090583,19612749
952,836806439838576645,wauketa crosky,wauketacrosky,19612749
953,1256406335249399810,Robo com CPF,CpfRobo,19612749
954,15542226,SUE STUTTE,JALINA,19612749
955,1285275661003882500,Neil,Neil92630054,19612749
956,135026057,ℓσℓα Ƹ̴Ӂ̴Ʒ🇺🇸,lolaghia,19612749
957,182024402,Beth Coffman,MommaCoff,19612749
958,820530067,DowntheRabbitHole,_JuliaFaith_,19612749
959,1552118624,gbm254,gbm254,19612749
960,783325632520335361,Mark Ward,mward_1985,19612749
961,3505564343,Rick Stans,RickStans1,19612749
962,1903600231,It's TIME,gailmggmg,19612749
963,739244526,Forever Hopeful,hopefulsuz,19612749
964,1865429834,Kristen,dkpackard,19612749
965,946802485380907011,Dregory,pjpow00,19612749
966,371600122,Kristen B,msskris10,19612749
967,166325662,AngieLynn,starangela1230,19612749
968,2523219338,MuumiQpappa 🇫🇮🐸🤡❌ ❌🦈🗣,Perusmuumio,19612749
969,949704875415400448,ShelleyJ,sjrogers113,19612749
970,392955824,Albert,albert_dreyer,19612749
971,328184139,DIAMOND DAVE,BVBFNRULZ,19612749
972,940261956589629440,"Stable ""crypto-genius""",aveternity,19612749
973,788950073774178304,Matt Fabian 🧡,mooselighting,19612749
974,860841427,Trish Olson,TrishOlson12,19612749
975,810973434339590149,Jenny,caseydog01,19612749
976,331646297,Dalton Orner,weeder76,19612749
977,170903308,CervezaJen,itsjenwbitches,19612749
978,2396525268,Yi Cong,yiconglee,19612749
979,322840959,Brett Colombini,BrettColombini,19612749
